ID,WORD,LANG,DE,DE_LEN,DE_SILBEN,TR,TR_LEN,TR_SILBEN,KURZ_LEN,KURZ_SILBEN
1297,Heimat§ınızdan,MIXED,Heimat§ınızdan,14,2,Heimatşınızdan,14,5,TR/DE,DE
1237,Osterath,LANG3,Osterath,8,3,Osterath,8,3,TR/DE,TR/DE
1381,Seiten,DE,Seiten,6,2,sayfalar,8,3,DE,DE
1384,erste,DE,erste,5,2,Birinci,7,3,DE,DE
1350,Tabelle,DE,Tabelle,7,3,Masa,4,2,TR,TR
1363,yapacağız,TR,wir werden es tun,17,2,yapacağız,9,4,TR,DE
1332,zwanzig§im,MIXED,zwanzig§im,10,2,zwanzigsim,10,3,TR/DE,DE
1437,gehen,DE,gehen,5,1,Gitmek,6,2,DE,DE
1437,yapıyor,TR,tun,3,1,yapıyor,7,3,DE,DE
1445,master,LANG3,Master,6,2,usta,4,2,TR,TR/DE
1445,unterschiedlich,DE,unterschiedlich,15,4,farklı,6,2,TR,TR
1398,aynı,TR,Dasselbe,8,3,aynı,4,2,TR,TR
1407,birçok,TR,Eine Menge,10,3,birçok,6,2,TR,TR
1463,da,TR,In,2,1,da,2,1,TR/DE,TR/DE
1429,tschüß,DE,tschüß,6,1,güle güle,9,3,DE,DE
1428,son,TR,zuletzt,7,2,son,3,1,TR,TR
1449,yapıyorsunuz,TR,Du tust,7,1,yapıyorsunuz,12,5,DE,DE
1470,işte,TR,bei der Arbeit,14,2,işte,4,2,TR,TR/DE
1470,ob,DE,ob,2,1,ikisinden biri,14,5,DE,DE
1464,setz,DE,setz,4,1,koymak,6,2,DE,DE
1466,zaten,TR,bereits,7,2,zaten,5,2,TR,TR/DE
1467,Herr,DE,Herr,4,1,Bayım,5,2,DE,DE
1346,belirteceksin,TR,Sie werden angeben,18,4,belirteceksin,13,5,TR,DE
1333,yapıyorlar,TR,sie tun,7,1,yapıyorlar,10,4,DE,DE
1481,so,DE,so,2,1,Bu yüzden,9,2,DE,DE
1449,mischen,DE,mischen,7,2,karışım,7,3,TR/DE,DE
1503,bestellen,DE,bestellen,9,3,emir,4,2,TR,TR
1506,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
1510,Şey,TR,Ding,4,1,Şey,3,1,TR,TR/DE
1530,oluyor,TR,es passiert,11,2,oluyor,6,3,TR,DE
1490,yapılacak,TR,getan werden,12,3,yapılacak,9,4,TR,DE
1531,doch,DE,doch,4,1,Ancak,5,2,DE,DE
1504,bestellen,DE,bestellen,9,3,emir,4,2,TR,TR
1536,Adanalı,TR,aus Adana,9,3,Adanalı,7,4,TR,DE
1538,Adanalı,TR,aus Adana,9,3,Adanalı,7,4,TR,DE
1348,Grund§lar,MIXED,Grund§lar,9,1,Grund§lar,9,1,TR/DE,TR/DE
1552,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
1556,falan,TR,wie,3,1,falan,5,2,DE,DE
1319,Dezember§inde,MIXED,Dezember§inde,13,4,Aralık ayında,13,5,TR/DE,DE
1541,Adana,TR,Adana,5,3,Adana,5,3,TR/DE,TR/DE
1479,oranlarını,TR,Tarife,6,3,oranlarını,10,5,DE,DE
1336,Heimat§ıma,MIXED,Heimat§ıma,10,2,Heimatşima,10,4,TR/DE,DE
1531,sitze,TR,sitze,5,2,sitze,5,2,TR/DE,TR/DE
1486,gemischt§ti,MIXED,gemischt§ti,11,2,gemischt§ti,11,2,TR/DE,TR/DE
1504,yapayım,TR,Lass mich machen,16,2,yapayım,7,3,TR,DE
1592,und,DE,und,3,1,Ve,2,1,TR,TR/DE
1559,oder,DE,oder,4,2,veya,4,2,TR/DE,TR/DE
1565,konuşuyorum,TR,Ich rede,8,2,konuşuyorum,11,5,DE,DE
1576,900,DE,900,3,1,900,3,1,TR/DE,TR/DE
1608,Üniversitesi,TR,Universität,11,5,Üniversitesi,12,6,DE,DE
1578,900,DE,900,3,1,900,3,1,TR/DE,TR/DE
1576,aber,DE,aber,4,2,Ancak,5,2,DE,TR/DE
1599,buçuk,TR,Hälfte,6,2,buçuk,5,2,TR,TR/DE
1627,yapıyorum,TR,Ich mache,9,2,yapıyorum,9,4,TR/DE,DE
1614,bilmem,TR,Ich weiß nicht,14,1,bilmem,6,2,TR,DE
1576,ünü,TR,Ruf,3,1,ünü,3,2,TR/DE,DE
1603,buçuk,TR,Hälfte,6,2,buçuk,5,2,TR,TR/DE
1633,olması,TR,zu sein,7,1,olması,6,3,TR,DE
1635,var,TR,Es gibt,7,1,var,3,1,TR,TR/DE
1608,Teknik,DE,Teknik,6,2,Teknik,6,2,TR/DE,TR/DE
1503,yapsaydınız,TR,wenn ja,7,1,yapsaydınız,11,4,DE,DE
1644,Anadolu,TR,Anatolien,9,4,Anadolu,7,4,TR,TR/DE
1646,Anadolu,TR,Anatolien,9,4,Anadolu,7,4,TR,TR/DE
1644,Maltepe,MIXED,Maltepe,7,3,Maltepe,7,3,TR/DE,TR/DE
1660,was,DE,was,3,1,Ne,2,1,TR,TR/DE
1589,Tufanbeyli,TR,tufanbeyli,10,4,Tufanbeyli,10,4,TR/DE,TR/DE
1630,Fuat,DE,Fuat,4,1,Fuat,4,1,TR/DE,TR/DE
1654,beste,DE,beste,5,2,en iyi,6,2,DE,TR/DE
1616,I<e>,DE,I<e>,4,1,ben<e>,6,1,DE,TR/DE
1614,Ufuk,DE,Ufuk,4,2,Ufuk,4,2,TR/DE,TR/DE
1540,Tufanbeylili,MIXED,tufanbeylili,12,5,Tufanbeylili,12,5,TR/DE,TR/DE
1670,wäre,DE,wäre,4,2,vardı,5,2,DE,TR/DE
1670,İstanbul,TR,Istanbul,8,3,İstanbul,8,3,TR/DE,TR/DE
1691,İstanbul,TR,Istanbul,8,3,İstanbul,8,3,TR/DE,TR/DE
1712,Bielefeld,DE,Bielefeld,9,3,Bielefeld,9,3,TR/DE,TR/DE
1713,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
1666,auch,DE,auch,4,1,Ayrıca,6,3,DE,DE
1667,ayrı,TR,separate,8,4,ayrı,4,2,TR,TR
1715,değil,TR,nicht,5,1,değil,5,2,TR/DE,DE
1674,Metin,TR,Text,4,1,Metin,5,2,DE,DE
1717,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
1718,Bielefeld,DE,Bielefeld,9,3,Bielefeld,9,3,TR/DE,TR/DE
1723,falan,TR,wie,3,1,falan,5,2,DE,DE
1689,İstanbul,TR,Istanbul,8,3,İstanbul,8,3,TR/DE,TR/DE
1736,mi,TR,Ist es,6,1,mi,2,1,TR,TR/DE
1746,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
1714,göre,TR,entsprechend,12,3,göre,4,2,TR,TR
1715,eine,DE,eine,4,2,bir,3,1,TR,TR
1677,yaptığı,TR,was er getan hat,16,2,yaptığı,7,3,TR,DE
1750,Allah,DE,Allah,5,2,Allah,5,2,TR/DE,TR/DE
1754,geliyorum,TR,ich komme,9,2,geliyorum,9,4,TR/DE,DE
1646,Tufanbeyli,MIXED,tufanbeyli,10,4,Tufanbeyli,10,4,TR/DE,TR/DE
1755,orası,TR,Dort,4,1,orası,5,3,DE,DE
1727,Binnur,TR,Binnur,6,2,Binnur,6,2,TR/DE,TR/DE
1756,Realschule,DE,Realschule,10,3,ortaokul,8,3,TR,TR/DE
1760,nee,TR,nee,3,1,nee,3,1,TR/DE,TR/DE
1761,her,TR,jede,4,2,her,3,1,TR,TR
1766,gab,DE,gab,3,1,verilmiş,8,3,DE,DE
1767,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
1633,Zwilling§i,MIXED,Zwilling§i,10,2,Zwilling§i,10,2,TR/DE,TR/DE
1769,nasıl,TR,Wie,3,1,nasıl,5,2,DE,DE
1751,Vennhofallee,DE,Vennhofallee,12,4,Vennhofallee,12,4,TR/DE,TR/DE
1787,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
1635,Zwilling§i,MIXED,Zwilling§i,10,2,Zwilling§i,10,2,TR/DE,TR/DE
1787,ne,TR,Was,3,1,ne,2,1,TR,TR/DE
1791,Alanya,TR,Alanya,6,3,Alanya,6,3,TR/DE,TR/DE
1787,Arbeit,DE,Arbeit,6,2,İş,2,1,TR,TR
1816,was,DE,was,3,1,Ne,2,1,TR,TR/DE
1817,was,DE,was,3,1,Ne,2,1,TR,TR/DE
1716,km,TR,km,2,1,km,2,1,TR/DE,TR/DE
1677,Tvnin,MIXED,Fernseher,9,2,TV,2,1,TR,TR
1835,deyince,TR,wenn du sagst,13,1,deyince,7,3,TR,DE
1837,nein,DE,nein,4,1,HAYIR,5,2,DE,DE
1838,Üniversitesi,TR,Universität,11,5,Üniversitesi,12,6,DE,DE
1795,Gökçeada,TR,Gokceada,8,3,Gökçeada,8,3,TR/DE,TR/DE
1835,Jacke,DE,Jacke,5,2,Ceket,5,2,TR/DE,TR/DE
1852,oder,DE,oder,4,2,veya,4,2,TR/DE,TR/DE
1838,finde,DE,finde,5,2,bulmak,6,2,DE,TR/DE
1838,besser,DE,besser,6,2,daha iyi,8,3,DE,DE
1757,yayan,TR,emittieren,10,4,yayan,5,2,TR,TR
1854,olabilir,TR,es könnte sein,14,2,olabilir,8,4,TR,DE
1765,Ossi,TR,Ossy,4,2,Ossi,4,2,TR/DE,TR/DE
1864,vardı,TR,es gab,6,1,vardı,5,2,TR,DE
1754,Osterath'dan,MIXED,in Osterath,11,3,Osterath'ta,11,3,TR/DE,TR/DE
1862,tamam,TR,OK,2,1,tamam,5,2,DE,DE
1869,değil,TR,nicht,5,1,değil,5,2,TR/DE,DE
1854,kızına,TR,zu deiner Tochter,17,3,kızına,6,3,TR,TR/DE
1882,Sender,DE,Sender,6,2,verici,6,3,TR/DE,DE
1887,daha,TR,mehr,4,1,daha,4,2,TR/DE,DE
1903,du,DE,du,2,1,Sen,3,1,DE,TR/DE
1869,Bulgar,DE,Bulgar,6,2,Bulgarca,8,3,DE,DE
1854,Haller‘in,MIXED,Haller‘in,9,2,Haller'in,9,2,TR/DE,TR/DE
1846,Nursel,DE,Nursel,6,2,Hemşire,7,3,DE,DE
1768,Bielefeld§liye,MIXED,Bielefeld§liye,14,3,Bielefeld§liye,14,4,TR/DE,DE
1854,Nursel,DE,Nursel,6,2,Hemşire,7,3,DE,DE
1757,Vennhofallee'den,MIXED,Vennhofallee'den,16,4,Vennhofallee'den,16,4,TR/DE,TR/DE
1922,Licht,DE,Licht,5,1,Işık,4,2,TR,DE
1922,yazın,TR,im Sommer,9,2,yazın,5,2,TR,TR/DE
1942,oder,DE,oder,4,2,veya,4,2,TR/DE,TR/DE
1922,olduğu,TR,Ist,3,1,olduğu,6,3,DE,DE
1944,war,DE,war,3,1,öyleydi,7,3,DE,DE
1949,İstanbul,TR,Istanbul,8,3,İstanbul,8,3,TR/DE,TR/DE
1922,wirklich,DE,wirklich,8,2,Gerçekten,9,3,DE,DE
1923,Licht,DE,Licht,5,1,Işık,4,2,TR,DE
1923,olduğu,TR,Ist,3,1,olduğu,6,3,DE,DE
1926,deswegen,DE,deswegen,8,3,bu yüzden,9,2,DE,TR
1924,ey,TR,Artikel,7,3,ey,2,1,TR,TR
1950,edebiyat,TR,Literatur,9,4,edebiyat,8,4,TR,TR/DE
1974,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
1949,spielen,DE,spielen,7,2,oynamak,7,3,TR/DE,DE
1956,bizden,TR,von uns,7,1,bizden,6,2,TR,DE
1989,her,TR,jede,4,2,her,3,1,TR,TR
1970,Romantik,DE,Romantik,8,3,romantik,8,3,TR/DE,TR/DE
1991,olarak,TR,Aspekt,6,2,olarak,6,3,TR/DE,DE
2000,das,DE,das,3,1,the,3,1,TR/DE,TR/DE
2002,und,DE,und,3,1,Ve,2,1,TR,TR/DE
1980,Krug,DE,Krug,4,1,Sürahi,6,3,DE,DE
2011,işte,TR,bei der Arbeit,14,2,işte,4,2,TR,TR/DE
1990,eserleri,TR,funktioniert,12,3,eserleri,8,4,TR,DE
1978,Gott,DE,Gott,4,1,Tanrı,5,2,DE,DE
2013,mi,TR,Ist es,6,1,mi,2,1,TR,TR/DE
1772,Sancaktepe’den,MIXED,aus Sancaktepe,14,4,Sancaktepe’den,14,4,TR/DE,TR/DE
2015,wieviel,DE,wieviel,7,2,Ne kadar,8,2,DE,TR/DE
2011,für,DE,für,3,1,için,4,2,DE,DE
2009,Ali,TR,Ali,3,2,Ali,3,2,TR/DE,TR/DE
2018,und,DE,und,3,1,Ve,2,1,TR,TR/DE
2020,wir,DE,wir,3,1,Biz,3,1,TR/DE,TR/DE
2018,Istanbul,TR,Istanbul,8,3,Istanbul,8,3,TR/DE,TR/DE
2020,Ankara,TR,Ankara,6,3,Ankara,6,3,TR/DE,TR/DE
1970,yüzünden,TR,Weil,4,1,yüzünden,8,3,DE,DE
2029,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
2032,ama,TR,Aber,4,2,ama,3,2,TR,TR/DE
2016,mü,TR,Ist es,6,1,mü,2,1,TR,TR/DE
2037,oder,DE,oder,4,2,veya,4,2,TR/DE,TR/DE
1868,göçmeniyiz,TR,Wir sind Einwanderer,20,4,göçmeniyiz,10,4,TR,TR/DE
2038,oder,DE,oder,4,2,veya,4,2,TR/DE,TR/DE
2020,Eskişehir,TR,Eskişehir,9,2,Eskişehir,9,4,TR/DE,DE
1944,Waikiki,TR,Waikiki,7,3,Waikiki,7,3,TR/DE,TR/DE
2042,hat,DE,hat,3,1,sahip olmak,11,3,DE,DE
2025,zar,TR,Membran,7,2,zar,3,1,TR,TR
2038,final,TR,Finale,6,3,final,5,2,TR,TR
2038,vize,TR,Visum,5,2,vize,4,2,TR,TR/DE
2013,Unverschämtheit,DE,Unverschämtheit,15,4,küstahlık,9,3,TR,TR
2038,vize,TR,Visum,5,2,vize,4,2,TR,TR/DE
2085,ist,DE,ist,3,1,öyle,4,2,DE,DE
2086,gut,DE,gut,3,1,iyi,3,2,TR/DE,DE
2057,önemli,TR,wichtig,7,2,önemli,6,3,TR,DE
1887,Nursel‘i,MIXED,Nursel‘i,8,2,Nursel'i,8,2,TR/DE,TR/DE
2068,Kemal,TR,Reife,5,2,Kemal,5,2,TR/DE,TR/DE
2076,der,DE,der,3,1,the,3,1,TR/DE,TR/DE
2068,Filme,DE,Filme,5,2,Filmler,7,2,DE,TR/DE
2089,çünkü,TR,Weil,4,1,çünkü,5,2,DE,DE
2087,berühmt,DE,berühmt,7,2,ünlü,4,2,TR,TR/DE
2091,testleri,TR,Tests,5,1,testleri,8,3,DE,DE
2100,die,DE,die,3,1,the,3,1,TR/DE,TR/DE
2096,Sena,TR,Sena,4,2,Sena,4,2,TR/DE,TR/DE
2100,Sena,TR,Sena,4,2,Sena,4,2,TR/DE,TR/DE
2098,Freundin,DE,Freundin,8,2,kız arkadaş,11,3,DE,DE
2097,Sena,TR,Sena,4,2,Sena,4,2,TR/DE,TR/DE
2100,Sena,TR,Sena,4,2,Sena,4,2,TR/DE,TR/DE
2087,oldu,TR,passiert,8,2,oldu,4,2,TR,TR/DE
2105,ner,TR,Wo,2,1,ner,3,1,DE,TR/DE
1956,Räuber§i,MIXED,Räuber§i,8,2,Räuber§i,8,2,TR/DE,TR/DE
2015,Million§a,MIXED,Millionen§a,11,3,Milyon§a,8,2,TR,TR
2106,28,TR,28,2,1,28,2,1,TR/DE,TR/DE
2110,ich,DE,ich,3,1,BEN,3,1,TR/DE,TR/DE
2103,Gülçin,TR,Gulcin,6,2,Gülçin,6,2,TR/DE,TR/DE
2084,Şener,TR,Sener,5,2,Şener,5,2,TR/DE,TR/DE
2110,vardı,TR,es gab,6,1,vardı,5,2,TR,DE
2116,ist,DE,ist,3,1,öyle,4,2,DE,DE
2033,İstanbul‘da,TR,in Istanbul,11,3,İstanbul‘da,11,3,TR/DE,TR/DE
2117,var,TR,Es gibt,7,1,var,3,1,TR,TR/DE
2118,oder,DE,oder,4,2,veya,4,2,TR/DE,TR/DE
2102,Aydan,TR,vom Mond,8,1,Aydan,5,2,TR,DE
2100,Aydan,TR,vom Mond,8,1,Aydan,5,2,TR,DE
2110,Hotel,DE,Hotel,5,2,otel,4,2,TR,TR/DE
2126,und,DE,und,3,1,Ve,2,1,TR,TR/DE
2117,Hotel,DE,Hotel,5,2,otel,4,2,TR,TR/DE
2119,ç,TR,C,1,1,ç,1,1,TR/DE,TR/DE
2130,Hotel,DE,Hotel,5,2,otel,4,2,TR,TR/DE
2124,dolmuş,TR,gefüllt,7,2,dolmuş,6,2,TR,TR/DE
2127,dolmuş,TR,gefüllt,7,2,dolmuş,6,2,TR,TR/DE
2133,und,DE,und,3,1,Ve,2,1,TR,TR/DE
2133,dolmuş,TR,gefüllt,7,2,dolmuş,6,2,TR,TR/DE
2110,orada,TR,Dort,4,1,orada,5,3,DE,DE
2147,Sport,DE,Sport,5,1,spor,4,1,TR,TR/DE
2130,orada,TR,Dort,4,1,orada,5,3,DE,DE
2103,fragen,DE,fragen,6,2,sorular,7,3,DE,DE
2157,A,TR,A.,2,1,A,1,1,TR,TR/DE
2108,Devrişiye,TR,Streifenpolizist,16,5,Devrişiye,9,4,TR,TR
2179,und,DE,und,3,1,Ve,2,1,TR,TR/DE
2135,Devrişiye,TR,Streifenpolizist,16,5,Devrişiye,9,4,TR,TR
2189,Nursel,DE,Nursel,6,2,Hemşire,7,3,DE,DE
2107,Devrişiye,TR,Streifenpolizist,16,5,Devrişiye,9,4,TR,TR
2192,war,DE,war,3,1,öyleydi,7,3,DE,DE
2195,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
2104,Devrişiye,TR,Streifenpolizist,16,5,Devrişiye,9,4,TR,TR
2126,Ayvalık,TR,Ayvalik,7,3,Ayvalık,7,3,TR/DE,TR/DE
2229,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
2133,Ayvalık,TR,Ayvalik,7,3,Ayvalık,7,3,TR/DE,TR/DE
2128,Ayvalık,TR,Ayvalik,7,3,Ayvalık,7,3,TR/DE,TR/DE
2249,falan,TR,wie,3,1,falan,5,2,DE,DE
2249,hiç,TR,keiner,6,2,hiç,3,1,TR,TR
2250,ey,TR,Artikel,7,3,ey,2,1,TR,TR
2215,Witz,DE,Witz,4,1,Şaka,4,2,TR/DE,DE
2236,Pech,DE,Pech,4,1,Kötü şans,9,2,DE,DE
2192,Eliz,TR,Eliz,4,2,Eliz,4,2,TR/DE,TR/DE
2263,şey,TR,Ding,4,1,şey,3,1,TR,TR/DE
2159,B'ye,MIXED,Tschüss,7,1,görüşürüz,9,4,DE,DE
2263,çıkıyor,TR,stellt sich heraus,18,2,çıkıyor,7,3,TR,DE
2274,ist,DE,ist,3,1,öyle,4,2,DE,DE
2274,Adana,TR,Adana,5,3,Adana,5,3,TR/DE,TR/DE
2275,also,DE,also,4,2,Bu yüzden,9,2,DE,TR/DE
2267,kaçta,TR,wie viel Uhr,12,1,kaçta,5,2,TR,DE
2148,Leichtathletikerin,MIXED,Leichtathletikerin,18,6,Atletizm sporcusu,17,5,TR,TR
2276,buradan,TR,von hier,8,1,buradan,7,3,TR,DE
2276,Power,LANG3,Leistung,8,2,Güç,3,1,TR,TR
2280,var,TR,Es gibt,7,1,var,3,1,TR,TR/DE
2183,Andreja,TR,Andreja,7,3,Andreja,7,3,TR/DE,TR/DE
2290,weißt,DE,weißt,5,1,Bilmek,6,2,DE,DE
2173,Şahıgül,TR,Shahigul,8,2,Şahıgül,7,3,TR,DE
2273,çıkıyordur,TR,kommt raus,10,1,çıkıyordur,10,4,TR/DE,DE
2215,habnen,TR,habnen,6,2,habnen,6,2,TR/DE,TR/DE
2266,çıkmıyor,TR,kommt nicht raus,16,1,çıkmıyor,8,3,TR,DE
2280,FM,DE,FM,2,1,FM,2,1,TR/DE,TR/DE
2314,und,DE,und,3,1,Ve,2,1,TR,TR/DE
2288,olur,TR,Es ist möglich,14,2,olur,4,2,TR,TR/DE
2297,Mensch,DE,Mensch,6,1,Kişi,4,2,TR,DE
2314,sanat,TR,Kunst,5,1,sanat,5,2,TR/DE,DE
2338,zaten,TR,bereits,7,2,zaten,5,2,TR,TR/DE
2339,geben,DE,geben,5,2,vermek,6,2,DE,TR/DE
2328,reklam,TR,hinweisen,9,3,reklam,6,2,TR,TR
2242,Gottesdank,MIXED,Gottesdank,10,3,Gottesdank,10,3,TR/DE,TR/DE
2354,var,TR,Es gibt,7,1,var,3,1,TR,TR/DE
2331,yapacaktınız,TR,du wolltest,11,2,yapacaktınız,12,5,DE,DE
2357,de,TR,Auch,4,1,de,2,1,TR,TR/DE
2362,Adana,TR,Adana,5,3,Adana,5,3,TR/DE,TR/DE
2362,ist,DE,ist,3,1,öyle,4,2,DE,DE
2363,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
2355,ja,DE,ja,2,1,Evet,4,2,DE,DE
2330,Express,LANG3,Äußern,6,2,İfade etmek,11,3,DE,DE
2311,Aktif,LANG3,Aktiv,5,2,Aktif,5,2,TR/DE,TR/DE
2371,bitirdim,TR,Ich bin fertig,14,2,bitirdim,8,3,TR,DE
2372,bitirdim,TR,Ich bin fertig,14,2,bitirdim,8,3,TR,DE
2279,çıkıyordu,TR,kam heraus,10,2,çıkıyordu,9,4,TR,DE
2354,Mega,LANG3,Mega,4,2,Mega,4,2,TR/DE,TR/DE
2384,fängt,DE,fängt,5,1,yakalar,7,3,DE,DE
2387,oluyor,TR,es passiert,11,2,oluyor,6,3,TR,DE
2371,Grundschule§yi,MIXED,Grundschule§yi,14,3,Grundschule§yi,14,3,TR/DE,TR/DE
2393,Realschule,DE,Realschule,10,3,ortaokul,8,3,TR,TR/DE
2393,oluyor,TR,es passiert,11,2,oluyor,6,3,TR,DE
2344,hättet,DE,hättet,6,2,olurdu,6,3,TR/DE,DE
2272,Tufanbeyli’de,MIXED,in Tufanbeyli,13,4,Tufanbeyli’de,13,4,TR/DE,TR/DE
2291,bir,TR,Eins,4,1,bir,3,1,TR,TR/DE
2304,Yugoslavya,MIXED,Jugoslawien,11,4,Yugoslavya,10,4,TR,TR/DE
2399,Power,DE,Power,5,2,güç,3,1,TR,TR
2388,vier,DE,vier,4,1,dört,4,1,TR/DE,TR/DE
2413,o,TR,Er,2,1,o,1,1,TR,TR/DE
2400,FM,TR,fm,2,1,FM,2,1,TR/DE,TR/DE
2415,zaten,TR,bereits,7,2,zaten,5,2,TR,TR/DE
2427,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
2408,burada,TR,Hier,4,1,burada,6,3,DE,DE
2415,P.,MIXED,P.,2,1,P.,2,1,TR/DE,TR/DE
2375,vier,TR,vier,4,1,vier,4,1,TR/DE,TR/DE
2412,onlar,TR,ihnen,5,2,onlar,5,2,TR/DE,TR/DE
2439,Mustafa,TR,Mustafa,7,3,Mustafa,7,3,TR/DE,TR/DE
2461,espri,TR,Humor,5,2,espri,5,2,TR/DE,TR/DE
2483,und,DE,und,3,1,Ve,2,1,TR,TR/DE
2372,Realschule§yi,MIXED,Realschule§yi,13,3,Realschule§yi,13,3,TR/DE,TR/DE
2484,ist,DE,ist,3,1,öyle,4,2,DE,DE
2374,Grundschule§ye,MIXED,Grundschule§ja,14,3,Grundschule§ye,14,3,TR/DE,TR/DE
2469,Onur,TR,Ehre,4,2,Onur,4,2,TR/DE,TR/DE
2490,Koray,TR,Koray,5,2,Koray,5,2,TR/DE,TR/DE
2476,İlhan,TR,Ilhan,5,2,İlhan,5,2,TR/DE,TR/DE
2492,unintelligible,DE,unintelligible,14,6,anlaşılmaz,10,4,TR,TR
2429,Dings,DE,Dings,5,1,Dingler,7,2,DE,DE
2492,bile,TR,sogar,5,2,bile,4,2,TR,TR/DE
2493,ey,DE,ey,2,1,Hey,3,1,DE,TR/DE
2489,Party,LANG3,Party,5,2,Parti,5,2,TR/DE,TR/DE
2500,in,DE,in,2,1,içinde,6,3,DE,DE
2489,bekliyordum,TR,Ich habe gewartet,17,4,bekliyordum,11,4,TR,TR/DE
2525,var,TR,Es gibt,7,1,var,3,1,TR,TR/DE
2483,Hilmi,TR,Hilmi,5,2,Hilmi,5,2,TR/DE,TR/DE
2504,man,DE,man,3,1,Adam,4,2,DE,DE
2534,Adana,TR,Adana,5,3,Adana,5,3,TR/DE,TR/DE
2412,FM‘de,MIXED,FM'de,5,1,FM'de,5,1,TR/DE,TR/DE
2538,nee,TR,nee,3,1,nee,3,1,TR/DE,TR/DE
2540,Ayvalık,TR,Ayvalik,7,3,Ayvalık,7,3,TR/DE,TR/DE
2372,Klasse§yi,MIXED,Klasse§yi,9,2,Sınıfşeyi,9,4,TR/DE,DE
2528,da,DE,da,2,1,Orası,5,3,DE,DE
2534,wo,DE,wo,2,1,Neresi,6,3,DE,DE
2545,Bay,LANG3,Bucht,5,1,Koy,3,1,TR,TR/DE
2493,valla,TR,Also,4,2,valla,5,2,DE,TR/DE
2553,İstanbul,TR,Istanbul,8,3,İstanbul,8,3,TR/DE,TR/DE
2555,yapıyor,TR,tun,3,1,yapıyor,7,3,DE,DE
2556,bir,TR,Eins,4,1,bir,3,1,TR,TR/DE
2544,hazırladı,TR,vorbereitet,11,4,hazırladı,9,4,TR,TR/DE
2515,yapıyordu,TR,tat,3,1,yapıyordu,9,4,DE,DE
2570,Ansage,DE,Ansage,6,3,duyuru,6,3,TR/DE,TR/DE
2484,olle,TR,olle,4,2,olle,4,2,TR/DE,TR/DE
2547,olacak,TR,wird sein,9,1,olacak,6,3,TR,DE
2570,von,DE,von,3,1,itibaren,8,4,DE,DE
2572,geliyor,TR,kommt,5,1,geliyor,7,3,DE,DE
2577,Koray,TR,Koray,5,2,Koray,5,2,TR/DE,TR/DE
2557,mag,DE,mag,3,1,beğeniler,9,4,DE,DE
2591,ja,DE,ja,2,1,Evet,4,2,DE,DE
2592,benim,TR,Meins,5,1,benim,5,2,TR/DE,DE
2570,yapılıyor,TR,wird erledigt,13,3,yapılıyor,9,4,TR,DE
2542,Asmalı,TR,Asmali,6,3,Asmalı,6,3,TR/DE,TR/DE
2497,ärmste,TR,ärmste,6,2,ärmste,6,1,TR/DE,TR
2603,yani,TR,Also,4,2,yani,4,2,TR/DE,TR/DE
2536,Ayvalık‘ın,TR,von Ayvalık,11,2,Ayvalık‘ın,10,3,TR,DE
2546,olmayacak,TR,wird nicht passieren,20,3,olmayacak,9,4,TR,DE
2600,bekloppt,DE,bekloppt,8,2,deli,4,2,TR,TR/DE
2611,Erläuterung,DE,Erläuterung,11,4,Açıklama,8,4,TR,TR/DE
2623,fahr,DE,fahr,4,1,sürmek,6,2,DE,DE
2582,Galatasaray,TR,Galatasaray,11,5,Galatasaray,11,5,TR/DE,TR/DE
2630,dolmuş,TR,gefüllt,7,2,dolmuş,6,2,TR,TR/DE
2631,Devrişiye,TR,Streifenpolizist,16,5,Devrişiye,9,4,TR,TR
2632,Ayvalık,TR,Ayvalik,7,3,Ayvalık,7,3,TR/DE,TR/DE
2636,aber,DE,aber,4,2,Ancak,5,2,DE,TR/DE
2637,diyorum,TR,Ich sage,8,2,diyorum,7,3,TR,DE
2642,diyorum,TR,Ich sage,8,2,diyorum,7,3,TR,DE
2569,Square,LANG3,Quadrat,7,2,Kare,4,2,TR,TR/DE
2629,umsteigen,DE,umsteigen,9,3,aktarma,7,3,TR,TR/DE
2629,yapamıyorsun,TR,Du kannst nicht,15,1,yapamıyorsun,12,5,TR,DE
2600,diyor,TR,sagt,4,1,diyor,5,2,DE,DE
2629,kannst,DE,kannst,6,1,olabilmek,9,4,DE,DE
2682,de,TR,Auch,4,1,de,2,1,TR,TR/DE
2685,değil,TR,nicht,5,1,değil,5,2,TR/DE,DE
2643,niye,TR,Warum,5,2,niye,4,2,TR,TR/DE
2691,de,TR,Auch,4,1,de,2,1,TR,TR/DE
